0471BE010E0203,2:22:47,9/11/2022,True
0471BE010E0203,2:23:1,9/11/2022,False
0471BE010E0203,2:23:6,9/11/2022,True
0471BE010E0203,2:52:20,9/11/2022,False
0471BE010E0203,2:52:57,9/11/2022,True
